,ID,town,districts,street,Գին,Գին (Ք.Մ.),Սանհանգույց,Շինության տիպը,Առաստաղի բարձրություն,Վիճակը,Մակերես,Սենյակ,Հարկ/Հարկանի
886,154198,Երևան, Կենտրոն, Խորենացու փող,"115,000","2,556",1,Պանելային,3 Մ,Վերանորոգված,45 Ք.Մ.,2,7/10
887,154197,Երևան, Կենտրոն, Գլինկայի փող,"260,000","1,453",2,Քարե,2.8 Մ,Լավ,179 Ք.Մ.,4,5/6
888,154196,Երևան, Արաբկիր, Ազատության պող,"140,000","1,414",1,Քարե,2.8 Մ,Լավ,99 Ք.Մ.,3,5/5
889,154195,Երևան, Արաբկիր, Համբարձումյան փող,"160,000","2,759",1,Մոնոլիտ,3 Մ,Վերանորոգված,58 Ք.Մ.,2,4/13
890,154192,Երևան, Կենտրոն, Արգիշտի փող,"230,000","2,949",2,Մոնոլիտ,3 Մ,Վերանորոգված,78 Ք.Մ.,3,14/15
891,154194,Երևան, Կենտրոն, Ամիրյան փող,"400,000","5,063",1,Մոնոլիտ,3 Մ,Վերանորոգված,79 Ք.Մ.,2,6/12
892,154193,Երևան, Կենտրոն, Ամիրյան փող,"145,000","3,537",1,Պանելային,2.8 Մ,Վերանորոգված,41 Ք.Մ.,2,7/11
893,154122,Երևան, Կենտրոն, Մաշտոցի պող,"269,000","3,241",2,Քարե,3 Մ,Վերանորոգված,83 Ք.Մ.,3,5/5
894,154344,Երևան, Կենտրոն, Արամի փող,"320,000","4,267",2,Մոնոլիտ,3 Մ,Վերանորոգված,75 Ք.Մ.,3,10/11
895,154199,Երևան, Կենտրոն, Խորենացու փող,"115,000","2,614",1,Պանելային,2.8 Մ,Լավ,44 Ք.Մ.,2,7/10
896,154191,Երևան, Կենտրոն, Արգիշտի փող,"210,000","2,838",2,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,3,14/15
897,154189,Երևան, Կենտրոն, ՆարԴոսի փող,"84,000","2,154",1,Պանելային,2.8 Մ,Լավ,39 Ք.Մ.,1,2/9
898,154190,Երևան, Կենտրոն, Անտառային փող,"177,000","2,902",1,Մոնոլիտ,3 Մ,Վերանորոգված,61 Ք.Մ.,3,4/6
899,153813,Երևան, Աջափնյակ, Ֆուչիկի փող,"142,000","2,367",1,Մոնոլիտ,3 Մ,Վերանորոգված,60 Ք.Մ.,2,8/10
900,152402,Երևան, Կենտրոն, Չարենցի փող,"170,000","2,742",1,Քարե,3.8 Մ,Վերանորոգված,62 Ք.Մ.,3,3/5
901,151646,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"295,000","3,207",1,Մոնոլիտ,2.8 Մ,Լավ,92 Ք.Մ.,3,11/16
902,153734,Երևան, Կենտրոն, Արշակունյաց պող,"250,000","3,676",2,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,2,16/19
903,153886,Երևան, Կենտրոն, Սայաթ-Նովայի պող,"255,000","2,772",2,Քարե,3.2 Մ,Վերանորոգված,92 Ք.Մ.,3,3/5
904,153667,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"200,000","3,226",1,Մոնոլիտ,3 Մ,Վերանորոգված,62 Ք.Մ.,2,3/16
905,152240,Երևան, Կենտրոն, Խորենացու փող,"400,000","2,667",2,Մոնոլիտ,3 Մ,Վերանորոգված,150 Ք.Մ.,4,5/6
906,148282,Երևան, Արաբկիր, Կոմիտասի պող,"145,000","2,132",1,Քարե,2.8 Մ,Վերանորոգված,68 Ք.Մ.,3,5/5
907,152067,Երևան, Դավթաշեն, Միկոյան փող,"119,000","2,288",1,Մոնոլիտ,3 Մ,Վերանորոգված,52 Ք.Մ.,2,10/18
908,151400,Երևան, Արաբկիր, Վ.Փափազյան փող,"119,000","2,380",1,Քարե,2.8 Մ,Վերանորոգված,50 Ք.Մ.,2,5/5
909,152401,Երևան, Նոր Նորք, Բաղյան փող,"147,000","2,722",1,Մոնոլիտ,3 Մ,Վերանորոգված,54 Ք.Մ.,2,2/8
910,154188,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"249,000","1,858",2,Մոնոլիտ,3 Մ,Լավ,134 Ք.Մ.,4,10/16
911,149909,Երևան, Արաբկիր, Աղբյուր Սերոբ փող,"92,000","2,190",1,Պանելային,2.8 Մ,Վերանորոգված,42 Ք.Մ.,2,2/10
912,153581,Երևան, Կենտրոն, Բուզանդի փող,"235,000","5,595",1,Մոնոլիտ,3 Մ,Վերանորոգված,42 Ք.Մ.,2,13/15
913,152600,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"145,000","2,132",1,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,3,2/5
914,149148,Երևան, Կենտրոն, Իսրաելյան փող,"303,000","3,741",1,Պանելային,2.8 Մ,Վերանորոգված,81 Ք.Մ.,2,10/10
915,151258,Երևան, Կենտրոն, Պուշկինի փող,"500,000","4,065",1,Մոնոլիտ,3 Մ,Վերանորոգված,123 Ք.Մ.,3,4/8
916,153428,Երևան, Ավան, Ծարավ Աղբյուրի փող.,"125,000","1,923",1,Մոնոլիտ,3 Մ,Վերանորոգված,65 Ք.Մ.,2,14/16
917,154368,Երևան, Կենտրոն, Արշակունյաց պող,"135,000","2,250",1,Այլ,3 Մ,Զրոյական,60 Ք.Մ.,2,6/18
918,154370,Երևան, Կենտրոն, Արշակունյաց պող,"130,000","2,281",1,Մոնոլիտ,2.8 Մ,Զրոյական,57 Ք.Մ.,2,6/18
919,154378,Երևան, Կենտրոն, Բուզանդի փող,"1,600,000","6,897",3,Մոնոլիտ,3 Մ,Վերանորոգված,232 Ք.Մ.,5,7/9
920,154381,Երևան, Արաբկիր, Կոմիտասի պող,"200,000","1,639",1,Մոնոլիտ,3 Մ,Զրոյական,122 Ք.Մ.,3,4/20
921,154382,Երևան, Արաբկիր, Կոմիտասի պող,"200,000","1,709",1,Մոնոլիտ,3 Մ,Զրոյական,117 Ք.Մ.,3,4/20
922,153848,Երևան, Կենտրոն, Արշակունյաց պող,"130,000","2,281",1,Մոնոլիտ,3 Մ,Զրոյական,57 Ք.Մ.,2,7/18
923,153069,Երևան, Կենտրոն, Արշակունյաց պող,"204,000","3,000",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,12/17
924,148492,Երևան, Արաբկիր, Քեռու փող,"260,000","2,600",2,Մոնոլիտ,3 Մ,Վերանորոգված,100 Ք.Մ.,3,17/18
925,153942,Երևան, Կենտրոն, Բուզանդի փող,"1,000,000","6,667",2,Մոնոլիտ,2.8 Մ,Վերանորոգված,150 Ք.Մ.,4,14/16
926,152809,Երևան, Քանաքեռ-Զեյթուն, Գոգոլի փող.,"200,000","1,639",2,Մոնոլիտ,3 Մ,Լավ,122 Ք.Մ.,3,4/12
927,149717,Երևան, Դավթաշեն, Տիգրան Պետրոսյան փող.,"255,000","2,339",2,Մոնոլիտ,3 Մ,Վերանորոգված,109 Ք.Մ.,4,3/5
928,153909,Երևան, Կենտրոն, Կողբացու փող,"295,000","4,917",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,60 Ք.Մ.,2,10/15
929,154391,Երևան, Կենտրոն, Արշակունյաց պող,"390,000","2,583",3,Մոնոլիտ,3 Մ,Զրոյական,151 Ք.Մ.,5,11/17
930,154385,Երևան, Կենտրոն, Ռոստոմի փող,"365,000","2,744",2,Մոնոլիտ,3 Մ,Վերանորոգված,133 Ք.Մ.,3,6/9
931,149193,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"360,000","3,130",2,Մոնոլիտ,3 Մ,Լավ,115 Ք.Մ.,3,11/15
932,149602,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"118,000","3,026",1,Քարե,2.8 Մ,Վերանորոգված,39 Ք.Մ.,2,5/5
933,151968,Երևան, Կենտրոն, Անտառային,"322,000","3,220",1,Մոնոլիտ,3 Մ,Վերանորոգված,100 Ք.Մ.,3,5/6
934,149611,Երևան, Արաբկիր, Ադոնց փող,"220,000","2,200",1,Մոնոլիտ,3 Մ,Վերանորոգված,100 Ք.Մ.,3,6/8
935,154408,Երևան, Նորք Մարաշ, Խանզադյան փող,"168,000","1,436",3,Մոնոլիտ,3 Մ,Զրոյական,117 Ք.Մ.,4,5/17
936,153855,Երևան, Արաբկիր, Կոմիտասի պող,"430,000","2,671",2,Մոնոլիտ,3 Մ,Վերանորոգված,161 Ք.Մ.,3,16/16
937,154413,Երևան, Կենտրոն, Հանրապետության փող,"800,000","4,651",3,Մոնոլիտ,3 Մ,Վերանորոգված,172 Ք.Մ.,4,5/8
938,154414,Երևան, Արաբկիր, Ադոնց փող,"189,000","2,100",2,Մոնոլիտ,3 Մ,Վերանորոգված,90 Ք.Մ.,3,8/8
939,153692,Երևան, Կենտրոն, Արշակունյաց պող,"150,000","2,459",1,Մոնոլիտ,3 Մ,Լավ,61 Ք.Մ.,2,7/16
940,154424,Երևան, Կենտրոն, Անտառային փող,"350,000","2,846",2,Մոնոլիտ,3 Մ,Վերանորոգված,123 Ք.Մ.,3,5/5
941,154434,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"108,000","1,800",1,Մոնոլիտ,3 Մ,Վերանորոգված,60 Ք.Մ.,2,7/14
942,154442,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"249,000","3,365",1,Քարե,3 Մ,Վերանորոգված,74 Ք.Մ.,3,3/4
943,154444,Երևան, Աջափնյակ, Լենինգրադյան փող,"210,000","3,500",1,Մոնոլիտ,3 Մ,Վերանորոգված,60 Ք.Մ.,3,4/16
944,154445,Երևան, Կենտրոն, Ամիրյան փող,"440,000","5,301",2,Մոնոլիտ,3 Մ,Վերանորոգված,83 Ք.Մ.,3,7/10
945,154446,Երևան, Կենտրոն, Անտառային փող,"278,000","2,505",2,Մոնոլիտ,3 Մ,Զրոյական,111 Ք.Մ.,3,3/5
946,145073,Երևան, Կենտրոն, Քաջազնունու փող,"140,000","1,489",1,Պանելային,2.8 Մ,Լավ,94 Ք.Մ.,3,3/12
947,154279,Երևան, Դավթաշեն, Միկոյան փող,"180,000","2,466",1,Մոնոլիտ,3 Մ,Վերանորոգված,73 Ք.Մ.,2,8/10
948,154450,Երևան, Արաբկիր, Արաբկիր 21րդ փող,"299,000","2,282",2,Մոնոլիտ,3 Մ,Զրոյական,131 Ք.Մ.,4,5/8
949,154302,Երևան, Կենտրոն, Աբովյան փող,"350,000","3,097",2,Քարե,3.2 Մ,Վերանորոգված,113 Ք.Մ.,3,3/5
950,154418,Երևան, Կենտրոն, Անտառային փող,"440,000","3,492",2,Մոնոլիտ,3 Մ,Վերանորոգված,126 Ք.Մ.,4,3/5
951,154452,Երևան, Կենտրոն, Տերյան փող,"340,000","3,063",1,Մոնոլիտ,3 Մ,Վերանորոգված,111 Ք.Մ.,3,5/7
952,153916,Երևան, Կենտրոն, Տպագրիչների փող,"255,000","2,550",2,Քարե,3.2 Մ,Վերանորոգված,100 Ք.Մ.,4,3/4
953,154456,Երևան, Կենտրոն, Սարյան փող,"155,000","3,974",1,Քարե,3 Մ,Վերանորոգված,39 Ք.Մ.,2,4/5
954,145338,Երևան, Կենտրոն, Սայաթ-Նովայի պող,"230,000","4,107",1,Քարե,2.8 Մ,Վերանորոգված,56 Ք.Մ.,2,3/5
955,153476,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"105,000","2,234",1,Մոնոլիտ,3 Մ,Վերանորոգված,47 Ք.Մ.,2,6/16
956,153950,Երևան, Կենտրոն, Չարենցի փող,"185,000","1,796",2,Պանելային,2.8 Մ,Վերանորոգված,103 Ք.Մ.,3,2/16
957,108292,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"265,000","2,137",2,Մոնոլիտ,3 Մ,Վերանորոգված,124 Ք.Մ.,4,9/16
958,154187,Երևան, Կենտրոն, Անտառային փող,"125,000","2,016",1,Այլ,3.2 Մ,Լավ,62 Ք.Մ.,2,2/4
959,153876,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"238,000","3,216",1,Քարե,3.2 Մ,Լավ,74 Ք.Մ.,3,2/4
960,152907,Երևան, Արաբկիր, Մամիկոնյանց փող,"265,000","2,070",2,Մոնոլիտ,3 Մ,Վերանորոգված,128 Ք.Մ.,4,17/19
961,154308,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"210,000","3,443",1,Մոնոլիտ,3 Մ,Լավ,61 Ք.Մ.,2,5/14
962,153693,Երևան, Կենտրոն, Արշակունյաց պող,"150,000","2,459",1,Մոնոլիտ,3 Մ,Լավ,61 Ք.Մ.,2,7/16
963,140752,Երևան, Դավթաշեն, Դավթաշեն 2 թաղ,"123,000","1,268",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,97 Ք.Մ.,3,8/9
964,122871,Երևան, Արաբկիր, Կոմիտասի պող,"216,000","2,374",1,Քարե,3 Մ,Վերանորոգված,91 Ք.Մ.,4,3/5
965,125229,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"280,000","3,684",1,Մոնոլիտ,3 Մ,Վերանորոգված,76 Ք.Մ.,3,10/18
966,153329,Երևան, Կենտրոն, Ձորափի փող,"710,000","3,901",2,Մոնոլիտ,3 Մ,Վերանորոգված,182 Ք.Մ.,5,5/14
967,152581,Երևան, Արաբկիր, Ն. Տիգրանյան փող փակ,"155,000","2,818",1,Մոնոլիտ,3 Մ,Վերանորոգված,55 Ք.Մ.,2,4/12
968,149843,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"130,000","1,912",1,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,1,10/16
969,145250,Երևան, Արաբկիր, Կոմիտասի պող,"259,000","2,943",1,Քարե,3 Մ,Վերանորոգված,88 Ք.Մ.,3,4/5
970,153147,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"265,000","2,137",2,Մոնոլիտ,3 Մ,Վերանորոգված,124 Ք.Մ.,4,9/16
971,154320,Երևան, Արաբկիր, Հր.Քոչար փող,"300,000","1,554",3,Քարե,2.8 Մ,Վերանորոգված,193 Ք.Մ.,5,5/6
972,138360,Երևան, Արաբկիր, Ռիգայի փող,"225,000","2,009",1,Մոնոլիտ,3 Մ,Վերանորոգված,112 Ք.Մ.,3,5/12
973,153499,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"170,000","2,833",1,Մոնոլիտ,3 Մ,Լավ,60 Ք.Մ.,2,7/14
974,145409,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"360,000","3,130",2,Մոնոլիտ,3 Մ,Վերանորոգված,115 Ք.Մ.,3,11/15
975,140166,Երևան, Կենտրոն, Արգիշտի փող,"180,000","2,769",1,Մոնոլիտ,3 Մ,Վերանորոգված,65 Ք.Մ.,2,5/14
976,154443,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"249,000","3,365",1,Քարե,3 Մ,Վերանորոգված,74 Ք.Մ.,3,3/4
977,154399,Երևան, Շենգավիթ, Վերին  Շենգավիթ 2-րդ փողոց,"110,000","1,279",1,Պանելային,2.8 Մ,Լավ,86 Ք.Մ.,3,14/14
978,154422,Երևան, Կենտրոն, Անտառային փող,"350,000","2,846",2,Մոնոլիտ,3 Մ,Վերանորոգված,123 Ք.Մ.,3,5/5
979,154421,Երևան, Կենտրոն, Պարոնյան փող,"325,000","4,012",1,Մոնոլիտ,3 Մ,Լավ,81 Ք.Մ.,3,13/14
980,153926,Երևան, Արաբկիր, Մալխասյանց փող,"399,000","3,069",2,Մոնոլիտ,3 Մ,Վերանորոգված,130 Ք.Մ.,4,12/15
981,154377,Երևան, Կենտրոն, Բուզանդի փող,"1,600,000","6,897",3,Մոնոլիտ,3 Մ,Վերանորոգված,232 Ք.Մ.,5,7/9
982,153067,Երևան, Կենտրոն, Արշակունյաց պող,"210,000","3,088",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,12/17
983,152903,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"357,000","2,497",2,Մոնոլիտ,3 Մ,Զրոյական,143 Ք.Մ.,3,7/9
984,152980,Երևան, Քանաքեռ-Զեյթուն, Գոգոլի փող.,"200,000","1,639",2,Մոնոլիտ,3 Մ,Զրոյական,122 Ք.Մ.,3,4/12
985,153066,Երևան, Կենտրոն, Արշակունյաց պող,"200,000","2,941",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,8/17
986,153850,Երևան, Կենտրոն, Արշակունյաց պող,"130,000","2,281",1,Մոնոլիտ,3 Մ,Զրոյական,57 Ք.Մ.,2,7/18
987,153914,Երևան, Արաբկիր, Կոմիտասի պող,"235,000","2,423",2,Մոնոլիտ,3 Մ,Զրոյական,97 Ք.Մ.,3,4/4
988,153799,Երևան, Կենտրոն, Լեռ. Կամսարի փող,"400,000","2,395",1,Քարե,3.2 Մ,Լավ,167 Ք.Մ.,4,5/9
989,153552,Երևան, Կենտրոն, Ռոստոմի փող,"290,000","2,283",2,Մոնոլիտ,3 Մ,Զրոյական,127 Ք.Մ.,3,6/14
990,154172,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"380,000","3,167",4,Մոնոլիտ,3 Մ,Վերանորոգված,120 Ք.Մ.,1,4/18
991,154184,Երևան, Կենտրոն, Սարյան փող,"193,000","1,930",2,Քարե,2.8 Մ,Լավ,100 Ք.Մ.,4,10/16
992,152753,Երևան, Կենտրոն, Անտառային փող,"190,000","2,468",1,Մոնոլիտ,3 Մ,Լավ,77 Ք.Մ.,2,1/3
993,149645,Երևան, Կենտրոն, Բաղրամյան պող(Կենտրոն),"272,000","2,804",3,Մոնոլիտ,3.2 Մ,Վերանորոգված,97 Ք.Մ.,3,5/8
994,153032,Երևան, Կենտրոն, Խորենացու փող,"215,000","2,312",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,93 Ք.Մ.,3,3/8
995,153417,Երևան, Աջափնյակ, Ֆուչիկի փող,"330,000","3,267",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,101 Ք.Մ.,4,12/13
996,152141,Երևան, Կենտրոն, Մաշտոցի պող,"240,000","4,138",1,Քարե,3.2 Մ,Վերանորոգված,58 Ք.Մ.,2,3/4
997,153973,Երևան, Կենտրոն, Արշակունյաց պող,"176,000","3,385",1,Մոնոլիտ,3 Մ,Վերանորոգված,52 Ք.Մ.,2,5/16
998,154123,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"563,000","4,433",2,Այլ,3.2 Մ,Զրոյական,127 Ք.Մ.,3,3/5
999,153875,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"238,000","3,216",1,Քարե,3.2 Մ,Լավ,74 Ք.Մ.,3,2/4
1000,154305,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"210,000","3,443",1,Մոնոլիտ,3 Մ,Լավ,61 Ք.Մ.,2,5/14
1001,154315,Երևան, Կենտրոն, Մ․ Մելքոնյան փող,"100,000","1,515",1,Մոնոլիտ,3 Մ,Զրոյական,66 Ք.Մ.,2,13/18
1002,154213,Երևան, Կենտրոն, Արշակունյաց պող,"270,000","2,455",2,Մոնոլիտ,3 Մ,Զրոյական,110 Ք.Մ.,4,19/20
1003,154345,Երևան, Կենտրոն, Արամի փող,"320,000","4,267",2,Մոնոլիտ,3 Մ,Վերանորոգված,75 Ք.Մ.,3,10/11
1004,154326,Երևան, Արաբկիր, Կիևյան փող,"225,000","2,083",1,Քարե,3.2 Մ,Վերանորոգված,108 Ք.Մ.,3,3/5
1005,152416,Երևան, Արաբկիր, Կիևյան փող,"145,000","1,859",1,Քարե,3.2 Մ,Վերանորոգված,78 Ք.Մ.,2,4/5
1006,154317,Երևան, Կենտրոն, Մ․ Մելքոնյան փող,"100,000","1,515",1,Մոնոլիտ,2.8 Մ,Զրոյական,66 Ք.Մ.,2,13/18
1007,154210,Երևան, Արաբկիր, Կոմիտասի պող,"130,000","2,708",1,Մոնոլիտ,3 Մ,Վերանորոգված,48 Ք.Մ.,2,7/17
1008,154208,Երևան, Արաբկիր, Ադոնց փող,"155,000","2,627",1,Մոնոլիտ,3 Մ,Վերանորոգված,59 Ք.Մ.,2,7/14
1009,154205,Երևան, Կենտրոն, Սարյան փող,"270,000","3,857",1,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,2,4/6
1010,154203,Երևան, Կենտրոն, Ամիրյան փող,"250,000","3,012",2,Պանելային,2.8 Մ,Վերանորոգված,83 Ք.Մ.,3,6/11
1011,150331,Երևան, Արաբկիր, Ն. Զարյան փող,"140,000","2,642",1,Մոնոլիտ,3 Մ,Վերանորոգված,53 Ք.Մ.,2,4/16
1012,153814,Երևան, Կենտրոն, Անտառային փող,"450,000","4,018",2,Մոնոլիտ,3 Մ,Վերանորոգված,112 Ք.Մ.,3,2/3
1013,153811,Երևան, Կենտրոն, Արգիշտի փող,"102,000","2,833",1,Մոնոլիտ,3 Մ,Վերանորոգված,36 Ք.Մ.,1,4/14
1014,151966,Երևան, Կենտրոն, Չարենցի փող,"239,000","3,366",1,Մոնոլիտ,3 Մ,Վերանորոգված,71 Ք.Մ.,3,16/17
1015,138550,Երևան, Կենտրոն, Թումանյան փող,"270,000","2,755",2,Այլ,2.8 Մ,Լավ,98 Ք.Մ.,3,4/10
1016,152350,Երևան, Արաբկիր, Կոմիտասի պող,"145,000","2,071",1,Պանելային,2.8 Մ,Վերանորոգված,70 Ք.Մ.,3,8/9
1017,153817,Երևան, Շենգավիթ, Գարեգին Նժդեհ պող,"165,000","1,813",1,Քարե,3.2 Մ,Վերանորոգված,91 Ք.Մ.,4,3/4
1018,152096,Երևան, Արաբկիր, Ն. Զարյան փող,"330,000","2,089",2,Մոնոլիտ,3 Մ,Վերանորոգված,158 Ք.Մ.,4,14/16
1019,154054,Երևան, Աջափնյակ, Ֆուչիկի փող,"200,000","1,942",2,Մոնոլիտ,3 Մ,Զրոյական,103 Ք.Մ.,4,7/17
1020,151503,Երևան, Արաբկիր, Կոմիտասի պող,"118,000","3,105",1,Քարե,3 Մ,Վերանորոգված,38 Ք.Մ.,2,4/5
1021,151643,Երևան, Արաբկիր, Կոմիտասի պող,"150,000","3,846",1,Քարե,2.8 Մ,Լավ,39 Ք.Մ.,2,2/5
1022,139246,Երևան, Կենտրոն, Տերյան փող,"1,170,000","6,031",3,Մոնոլիտ,3 Մ,Վերանորոգված,194 Ք.Մ.,5,5/14
1023,138637,Երևան, Արաբկիր, Մամիկոնյանց փող,"175,000","2,333",1,Մոնոլիտ,3 Մ,Վերանորոգված,75 Ք.Մ.,3,11/12
1024,154245,Երևան, Կենտրոն, Ա.Պետրոսյան փող,"300,000","2,941",2,Քարե,3.2 Մ,Զրոյական,102 Ք.Մ.,3,3/4
1025,154250,Երևան, Կենտրոն, Արամի փող,"300,000","4,286",2,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,3,6/11
1026,153403,Երևան, Կենտրոն, Ե. Քոչար փող,"175,000","1,296",2,Պանելային,2.8 Մ,Վերանորոգված,135 Ք.Մ.,4,2/9
1027,154278,Երևան, Ավան, Ավանի 4փող,"80,000","1,860",1,Մոնոլիտ,3 Մ,Վերանորոգված,43 Ք.Մ.,2,5/14
